,urls
1338,/istanbul-kadikoy-19-mayis-satilik/daire/126008-16
1339,/istanbul-kadikoy-bostanci-satilik/daire/116955-3047
1340,/istanbul-kadikoy-caddebostan-satilik/daire/35033-4169
1341,/istanbul-kadikoy-feneryolu-satilik/daire/29983-519
1342,/istanbul-kadikoy-goztepe-satilik/daire/7001-3762
1343,/istanbul-kadikoy-fenerbahce-satilik/daire/1005-3130
1344,/istanbul-kadikoy-erenkoy-satilik/daire/71032-2450
1345,/istanbul-kadikoy-suadiye-satilik/daire/4714-4346
1346,/istanbul-kadikoy-fenerbahce-satilik/daire/1489-9843
1347,/istanbul-kadikoy-caddebostan-satilik/daire/23761-77887
1348,/istanbul-kadikoy-goztepe-satilik/daire/1723-9224
1349,/istanbul-kadikoy-erenkoy-satilik/daire/5526-10180
1350,/istanbul-kadikoy-erenkoy-satilik/daire/5519-1621
1351,/istanbul-kadikoy-bostanci-satilik/daire/1985-3256
1352,/istanbul-kadikoy-caddebostan-satilik/kosk/73192-233
1353,/istanbul-kadikoy-merdivenkoy-satilik/daire/13567-7224
1354,/istanbul-kadikoy-suadiye-satilik/daire/128195-30
1355,/istanbul-kadikoy-feneryolu-satilik/daire/2312-21900
1356,/istanbul-kadikoy-feneryolu-satilik/daire/109138-210
1357,/istanbul-kadikoy-hasanpasa-satilik/daire/3995-24589
1358,/istanbul-kadikoy-fenerbahce-satilik/daire/1006-17875
1359,/istanbul-kadikoy-goztepe-satilik/daire/5702-11181
1360,/istanbul-kadikoy-merdivenkoy-satilik/daire/14946-11551
1361,/istanbul-kadikoy-caferaga-satilik/daire/2328-9907
1362,/istanbul-kadikoy-caferaga-satilik/daire/25599-925
1363,/istanbul-kadikoy-fenerbahce-satilik/daire/5632-7113
1364,/istanbul-kadikoy-erenkoy-satilik/daire/7350-7770
1365,/istanbul-kadikoy-goztepe-satilik/daire/7417-5644
1366,/istanbul-kadikoy-caddebostan-satilik/daire/5555-35990
1367,/istanbul-kadikoy-fenerbahce-satilik/daire/1077-65792
1368,/istanbul-kadikoy-feneryolu-satilik/daire/5211-14712
1369,/istanbul-kadikoy-caferaga-satilik/daire/27056-10397
1370,/istanbul-kadikoy-erenkoy-satilik/daire/77553-460
1371,/istanbul-kadikoy-fenerbahce-satilik/daire/7425-2451
1372,/istanbul-kadikoy-goztepe-satilik/daire/124386-87
1373,/istanbul-kadikoy-erenkoy-satilik/daire/4675-14864
1374,/istanbul-kadikoy-caddebostan-satilik/daire/3805-659
1375,/istanbul-kadikoy-goztepe-satilik/daire/6131-9247
1376,/istanbul-kadikoy-suadiye-satilik/daire/107542-209
1377,/istanbul-kadikoy-caddebostan-satilik/daire/1630-2042
1378,/istanbul-kadikoy-suadiye-satilik/daire/128099-7
1379,/istanbul-kadikoy-feneryolu-satilik/daire/5364-184287
1380,/istanbul-kadikoy-feneryolu-satilik/daire/30836-1608
1381,/istanbul-kadikoy-erenkoy-satilik/daire/61952-322
1382,/istanbul-kadikoy-fenerbahce-satilik/daire/118868-59
1383,/istanbul-kadikoy-egitim-satilik/daire/123795-82
1384,/istanbul-kadikoy-fenerbahce-satilik/daire/25894-2478
1385,/istanbul-kadikoy-erenkoy-satilik/daire/27359-1342
1386,/istanbul-kadikoy-caddebostan-satilik/daire/74348-5008
1387,/istanbul-kadikoy-kozyatagi-satilik/daire/3433-9697
1388,/istanbul-kadikoy-caferaga-satilik/daire/2907-2354
1389,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/53165-26917
1390,/istanbul-kadikoy-feneryolu-satilik/daire/3010-77464
1391,/istanbul-kadikoy-fenerbahce-satilik/daire/62823-4812
1392,/istanbul-kadikoy-goztepe-satilik/daire/1100-11103
1393,/istanbul-kadikoy-merdivenkoy-satilik/daire/36118-14713
1394,/istanbul-kadikoy-kozyatagi-satilik/daire/7488-5487
1395,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/9604-3708
1396,/istanbul-kadikoy-fenerbahce-satilik/daire/14087-9383
1397,/istanbul-kadikoy-acibadem-satilik/daire/79202-649
1398,/istanbul-kadikoy-suadiye-satilik/daire/28854-18269
1399,/istanbul-kadikoy-egitim-satilik/daire/2351-4263
1400,/istanbul-kadikoy-sahrayi-cedit-satilik/residence/58568-5671
1401,/istanbul-kadikoy-acibadem-satilik/daire/1959-501
1402,/istanbul-kadikoy-fenerbahce-satilik/daire/31770-38520
1403,/istanbul-kadikoy-fenerbahce-satilik/daire/5187-1752
1404,/istanbul-kadikoy-erenkoy-satilik/daire/105196-95
1405,/istanbul-kadikoy-goztepe-satilik/residence/55247-6007
1406,/istanbul-kadikoy-erenkoy-satilik/daire/37431-1392
1407,/istanbul-kadikoy-erenkoy-satilik/daire/28506-4301
1408,/istanbul-kadikoy-fenerbahce-satilik/daire/64637-2264
1409,/istanbul-kadikoy-feneryolu-satilik/daire/78781-1668
1410,/istanbul-kadikoy-bostanci-satilik/daire/1924-10934
1411,/istanbul-kadikoy-bostanci-satilik/daire/3943-1599
1412,/istanbul-kadikoy-osmanaga-satilik/bina/2866-3359
1413,/istanbul-kadikoy-19-mayis-satilik/daire/34722-5612
1414,/istanbul-kadikoy-bostanci-satilik/daire/89536-693
1415,/istanbul-kadikoy-bostanci-satilik/daire/54361-2228
1416,/istanbul-kadikoy-goztepe-satilik/daire/6181-17575
1417,/istanbul-kadikoy-merdivenkoy-satilik/daire/23474-32950
1418,/istanbul-kadikoy-zuhtupasa-satilik/daire/7218-1838
1419,/istanbul-kadikoy-goztepe-satilik/daire/122463-435
1420,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/4064-467
1421,/istanbul-kadikoy-bostanci-satilik/daire/115060-299
1422,/istanbul-kadikoy-goztepe-satilik/daire/72767-1403
1423,/istanbul-kadikoy-suadiye-satilik/daire/29305-11013
1424,/istanbul-kadikoy-kozyatagi-satilik/daire/1049-167657
1425,/istanbul-kadikoy-feneryolu-satilik/daire/29983-518
1426,/istanbul-kadikoy-caddebostan-satilik/daire/7001-3758
1427,/istanbul-kadikoy-fenerbahce-satilik/daire/26964-85242
1428,/istanbul-kadikoy-feneryolu-satilik/daire/35033-4157
1429,/istanbul-kadikoy-feneryolu-satilik/daire/1005-3076
1430,/istanbul-kadikoy-kozyatagi-satilik/daire/4714-4335
1431,/istanbul-kadikoy-erenkoy-satilik/daire/116017-163
1432,/istanbul-kadikoy-merdivenkoy-satilik/daire/82456-442
1433,/istanbul-kadikoy-suadiye-satilik/daire/34400-2905
1434,/istanbul-kadikoy-caferaga-satilik/daire/120423-295
1435,/istanbul-kadikoy-osmanaga-satilik/daire/80253-462
1436,/istanbul-kadikoy-fikirtepe-satilik/daire/54925-2416
1437,/istanbul-kadikoy-fenerbahce-satilik/daire/1718-2035
1438,/istanbul-kadikoy-fenerbahce-satilik/daire/8012-36244
1439,/istanbul-kadikoy-goztepe-satilik/daire/1006-17839
1440,/istanbul-kadikoy-erenkoy-satilik/daire/5702-11177
1441,/istanbul-kadikoy-erenkoy-satilik/daire/14946-11550
1442,/istanbul-kadikoy-fikirtepe-satilik/daire/121542-135
1443,/istanbul-kadikoy-suadiye-satilik/daire/114291-36
1444,/istanbul-kadikoy-caddebostan-satilik/daire/128195-29
1445,/istanbul-kadikoy-erenkoy-satilik/daire/0-38332189
1446,/istanbul-kadikoy-erenkoy-satilik/daire/7350-7768
1447,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/7417-5635
1448,/istanbul-kadikoy-erenkoy-satilik/daire/65998-1671
1449,/istanbul-kadikoy-goztepe-satilik/daire/5555-35976
1450,/istanbul-kadikoy-caddebostan-satilik/daire/1077-65748
1451,/istanbul-kadikoy-goztepe-satilik/daire/5211-14705
1452,/istanbul-kadikoy-goztepe-satilik/daire/23761-77893
1453,/istanbul-kadikoy-goztepe-satilik/daire/32688-1673
1454,/istanbul-kadikoy-goztepe-satilik/daire/124386-85
1455,/istanbul-kadikoy-19-mayis-satilik/daire/15097-1984
1456,/istanbul-kadikoy-caddebostan-satilik/daire/5926-3729
1457,/istanbul-kadikoy-suadiye-satilik/daire/5526-10248
1458,/istanbul-kadikoy-bostanci-satilik/bina/3962-2210
1459,/istanbul-kadikoy-fenerbahce-satilik/daire/115605-384
1460,/istanbul-kadikoy-goztepe-satilik/daire/1723-9231
1461,/istanbul-kadikoy-suadiye-satilik/daire/13567-7223
1462,/istanbul-kadikoy-acibadem-satilik/daire/5632-7106
1463,/istanbul-kadikoy-fenerbahce-satilik/daire/7425-2455
1464,/istanbul-kadikoy-suadiye-satilik/daire/5364-184286
1465,/istanbul-kadikoy-suadiye-satilik/daire/77553-437
1466,/istanbul-kadikoy-feneryolu-satilik/daire/71032-2411
1467,/istanbul-kadikoy-merdivenkoy-satilik/daire/27056-10393
1468,/istanbul-kadikoy-erenkoy-satilik/daire/1030-2990
1469,/istanbul-kadikoy-suadiye-satilik/daire/1489-9858
1470,/istanbul-kadikoy-caddebostan-satilik/daire/128099-6
1471,/istanbul-kadikoy-caferaga-satilik/daire/8306-660
1472,/istanbul-kadikoy-caferaga-satilik/daire/2907-2338
1473,/istanbul-kadikoy-fenerbahce-satilik/daire/3010-77458
1474,/istanbul-kadikoy-bostanci-satilik/daire/62823-4784
1475,/istanbul-kadikoy-19-mayis-satilik/daire/1100-11002
1476,/istanbul-kadikoy-erenkoy-satilik/daire/48423-3022
1477,/istanbul-kadikoy-suadiye-satilik/daire/6748-8098
1478,/istanbul-kadikoy-fenerbahce-satilik/daire/3340-1215
1479,/istanbul-kadikoy-caddebostan-satilik/daire/125572-34
1480,/istanbul-kadikoy-fenerbahce-satilik/daire/14087-9355
1481,/istanbul-kadikoy-fenerbahce-satilik/daire/36118-14574
1482,/istanbul-kadikoy-suadiye-satilik/daire/105196-94
1483,/istanbul-kadikoy-fenerbahce-satilik/daire/5187-1386
1484,/istanbul-kadikoy-caddebostan-satilik/daire/37431-1390
1485,/istanbul-kadikoy-suadiye-satilik/daire/1829-3460
1486,/istanbul-kadikoy-fenerbahce-satilik/daire/2328-9729
1487,/istanbul-kadikoy-merdivenkoy-satilik/daire/120039-124
1488,/istanbul-kadikoy-goztepe-satilik/daire/1652-3465
1489,/istanbul-kadikoy-bostanci-satilik/daire/5734-453
1490,/istanbul-kadikoy-caferaga-satilik/daire/67619-919
1491,/istanbul-kadikoy-goztepe-satilik/daire/70637-1130
1492,/istanbul-kadikoy-feneryolu-satilik/daire/2312-21872
1493,/istanbul-kadikoy-feneryolu-satilik/daire/34722-5577
1494,/istanbul-kadikoy-goztepe-satilik/daire/61952-323
1495,/istanbul-kadikoy-rasimpasa-satilik/bina/9887-2302
1496,/istanbul-kadikoy-suadiye-satilik/daire/53165-26916
1497,/istanbul-kadikoy-19-mayis-satilik/daire/3433-9720
1498,/istanbul-kadikoy-fikirtepe-satilik/daire/61168-7787
1499,/istanbul-kadikoy-feneryolu-satilik/daire/30836-1607
1500,/istanbul-kadikoy-suadiye-satilik/daire/23474-32957
1501,/istanbul-kadikoy-bostanci-satilik/daire/4355-131048
1502,/istanbul-kadikoy-erenkoy-satilik/daire/29305-11012
1503,/istanbul-kadikoy-zuhtupasa-satilik/daire/1049-167654
1504,/istanbul-kadikoy-feneryolu-satilik/daire/29983-517
1505,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/7001-3755
1506,/istanbul-kadikoy-19-mayis-satilik/daire/58016-5995
1507,/istanbul-kadikoy-fenerbahce-satilik/daire/35033-4153
1508,/istanbul-kadikoy-goztepe-satilik/daire/26964-85216
1509,/istanbul-kadikoy-erenkoy-satilik/daire/27431-7429
1510,/istanbul-kadikoy-erenkoy-satilik/daire/1005-3003
1511,/istanbul-kadikoy-bostanci-satilik/daire/1924-10887
1512,/istanbul-kadikoy-caddebostan-satilik/daire/122463-466
1513,/istanbul-kadikoy-erenkoy-satilik/daire/126008-9
1514,/istanbul-kadikoy-erenkoy-satilik/daire/122620-47
1515,/istanbul-kadikoy-fikirtepe-satilik/daire/54925-2410
1516,/istanbul-kadikoy-merdivenkoy-satilik/daire/2908-9127
1517,/istanbul-kadikoy-feneryolu-satilik/daire/74348-5006
1518,/istanbul-kadikoy-fenerbahce-satilik/daire/78781-1670
1519,/istanbul-kadikoy-dumlupinar-satilik/daire/58568-5690
1520,/istanbul-kadikoy-erenkoy-satilik/daire/1006-17817
1521,/istanbul-kadikoy-merdivenkoy-satilik/daire/5702-11170
1522,/istanbul-kadikoy-erenkoy-satilik/daire/34400-3204
1523,/istanbul-kadikoy-merdivenkoy-satilik/daire/14946-11521
1524,/istanbul-kadikoy-bostanci-satilik/daire/3943-1648
1525,/istanbul-kadikoy-suadiye-satilik/daire/6522-1324
1526,/istanbul-kadikoy-suadiye-satilik/daire/23826-4442
1527,/istanbul-kadikoy-erenkoy-satilik/daire/7350-7759
1528,/istanbul-kadikoy-suadiye-satilik/daire/1077-65738
1529,/istanbul-kadikoy-suadiye-satilik/daire/5555-35924
1530,/istanbul-kadikoy-goztepe-satilik/daire/5211-14700
1531,/istanbul-kadikoy-caddebostan-satilik/daire/107542-320
1532,/istanbul-kadikoy-feneryolu-satilik/daire/3970-1105
1533,/istanbul-kadikoy-caddebostan-satilik/daire/3805-655
1534,/istanbul-kadikoy-fikirtepe-satilik/residence/63376-1242
1535,/istanbul-kadikoy-fenerbahce-satilik/daire/112328-9
1536,/istanbul-kadikoy-caferaga-satilik/daire/115150-45
1537,/istanbul-kadikoy-19-mayis-satilik/daire/7417-5655
1538,/istanbul-kadikoy-egitim-satilik/daire/2351-4007
1539,/istanbul-kadikoy-fenerbahce-satilik/daire/1723-9227
1540,/istanbul-kadikoy-suadiye-satilik/daire/28506-4299
1541,/istanbul-kadikoy-erenkoy-satilik/daire/65998-1660
1542,/istanbul-kadikoy-caddebostan-satilik/daire/5526-10236
1543,/istanbul-kadikoy-erenkoy-satilik/daire/116955-1691
1544,/istanbul-kadikoy-suadiye-satilik/daire/1191-9487
1545,/istanbul-kadikoy-feneryolu-satilik/daire/7218-1801
1546,/istanbul-kadikoy-fenerbahce-satilik/daire/0-38237062
1547,/istanbul-kadikoy-bostanci-satilik/daire/33559-4620
1548,/istanbul-kadikoy-caferaga-satilik/daire/41967-118
1549,/istanbul-kadikoy-rasimpasa-satilik/daire/0-37998985
1550,/istanbul-kadikoy-fenerbahce-satilik/daire/0-37985076
1551,/istanbul-kadikoy-hasanpasa-satilik/daire/0-36314567
1552,/istanbul-kadikoy-fenerbahce-satilik/daire/5364-184305
1553,/istanbul-kadikoy-19-mayis-satilik/daire/13567-7220
1554,/istanbul-kadikoy-suadiye-satilik/daire/128195-35
1555,/istanbul-kadikoy-zuhtupasa-satilik/daire/19996-3736
1556,/istanbul-kadikoy-caddebostan-satilik/daire/3010-77456
1557,/istanbul-kadikoy-feneryolu-satilik/daire/62823-4778
1558,/istanbul-kadikoy-suadiye-satilik/daire/1100-10918
1559,/istanbul-kadikoy-suadiye-satilik/daire/76029-3290
1560,/istanbul-kadikoy-bostanci-satilik/daire/42784-2812
1561,/istanbul-kadikoy-bostanci-satilik/daire/6388-7849
1562,/istanbul-kadikoy-suadiye-satilik/daire/48423-2992
1563,/istanbul-kadikoy-bostanci-satilik/daire/105196-84
1564,/istanbul-kadikoy-caddebostan-satilik/daire/1718-2102
1565,/istanbul-kadikoy-erenkoy-satilik/daire/1829-3455
1566,/istanbul-kadikoy-19-mayis-satilik/daire/3982-2053
1567,/istanbul-kadikoy-feneryolu-satilik/daire/124165-123
1568,/istanbul-kadikoy-caddebostan-satilik/daire/2312-21862
1569,/istanbul-kadikoy-caddebostan-satilik/daire/125572-68
1570,/istanbul-kadikoy-fenerbahce-satilik/daire/5187-1418
1571,/istanbul-kadikoy-zuhtupasa-satilik/daire/120423-304
1572,/istanbul-kadikoy-bostanci-satilik/daire/34722-5166
1573,/istanbul-kadikoy-fikirtepe-satilik/daire/92125-1427
1574,/istanbul-kadikoy-19-mayis-satilik/daire/128099-9
1575,/istanbul-kadikoy-suadiye-satilik/daire/71032-2487
1576,/istanbul-kadikoy-goztepe-satilik/daire/1652-3270
1577,/istanbul-kadikoy-feneryolu-satilik/daire/35882-18193
1578,/istanbul-kadikoy-feneryolu-satilik/daire/37431-1417
1579,/istanbul-kadikoy-zuhtupasa-satilik/kosk/6231-12345
1580,/istanbul-kadikoy-caddebostan-satilik/daire/6131-9444
1581,/istanbul-kadikoy-erenkoy-satilik/daire/6181-17541
1582,/istanbul-kadikoy-merdivenkoy-satilik/daire/23474-32951
1583,/istanbul-kadikoy-suadiye-satilik/daire/53165-26914
1584,/istanbul-kadikoy-suadiye-satilik/daire/4355-131042
1585,/istanbul-kadikoy-goztepe-satilik/daire/1049-167653
1586,/istanbul-kadikoy-feneryolu-satilik/daire/29983-515
1587,/istanbul-kadikoy-suadiye-satilik/daire/29305-11008
1588,/istanbul-kadikoy-erenkoy-satilik/daire/7652-189587
1589,/istanbul-kadikoy-feneryolu-satilik/daire/7001-3754
1590,/istanbul-kadikoy-kozyatagi-satilik/daire/26964-85205
1591,/istanbul-kadikoy-suadiye-satilik/daire/35033-4131
1592,/istanbul-kadikoy-fenerbahce-satilik/daire/122463-460
1593,/istanbul-kadikoy-erenkoy-satilik/daire/3433-9709
1594,/istanbul-kadikoy-goztepe-satilik/daire/72767-1402
1595,/istanbul-kadikoy-goztepe-satilik/daire/20293-262
1596,/istanbul-kadikoy-bostanci-satilik/daire/27056-10391
1597,/istanbul-kadikoy-feneryolu-satilik/daire/14087-9393
1598,/istanbul-kadikoy-19-mayis-satilik/daire/6748-8100
1599,/istanbul-kadikoy-fenerbahce-satilik/daire/32688-1668
1600,/istanbul-kadikoy-fikirtepe-satilik/residence/27431-7484
1601,/istanbul-kadikoy-suadiye-satilik/daire/1005-3145
1602,/istanbul-kadikoy-goztepe-satilik/daire/2908-9125
1603,/istanbul-kadikoy-osmanaga-satilik/daire/5700-2155
1604,/istanbul-kadikoy-bostanci-satilik/daire/1924-10935
1605,/istanbul-kadikoy-caddebostan-satilik/daire/1006-17803
1606,/istanbul-kadikoy-goztepe-satilik/daire/30836-1613
1607,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/5702-11167
1608,/istanbul-kadikoy-feneryolu-satilik/daire/34400-3174
1609,/istanbul-kadikoy-goztepe-satilik/daire/14946-11092
1610,/istanbul-kadikoy-caddebostan-satilik/daire/54326-673
1611,/istanbul-kadikoy-goztepe-satilik/daire/74348-5015
1612,/istanbul-kadikoy-fenerbahce-satilik/daire/77553-430
1613,/istanbul-kadikoy-feneryolu-satilik/daire/7425-2442
1614,/istanbul-kadikoy-kozyatagi-satilik/daire/15097-1980
1615,/istanbul-kadikoy-erenkoy-satilik/daire/1670-1578
1616,/istanbul-kadikoy-goztepe-satilik/daire/0-38247470
1617,/istanbul-kadikoy-suadiye-satilik/daire/7350-7766
1618,/istanbul-kadikoy-19-mayis-satilik/daire/7417-5642
1619,/istanbul-kadikoy-erenkoy-satilik/daire/1077-65823
1620,/istanbul-kadikoy-caddebostan-satilik/daire/5555-35954
1621,/istanbul-kadikoy-erenkoy-satilik/daire/65998-1566
1622,/istanbul-kadikoy-bostanci-satilik/daire/61168-7753
1623,/istanbul-kadikoy-caddebostan-satilik/daire/1723-9256
1624,/istanbul-kadikoy-sahrayi-cedit-satilik/daire/5519-1585
1625,/istanbul-kadikoy-suadiye-satilik/daire/5364-184291
1626,/istanbul-kadikoy-suadiye-satilik/daire/5211-14710
1627,/istanbul-kadikoy-goztepe-satilik/daire/115605-1409
1628,/istanbul-kadikoy-goztepe-satilik/daire/5526-10162
1629,/istanbul-kadikoy-erenkoy-satilik/daire/3010-77455
1630,/istanbul-kadikoy-erenkoy-satilik/daire/62823-4739
1631,/istanbul-kadikoy-19-mayis-satilik/daire/42784-2810
1632,/istanbul-kadikoy-caferaga-satilik/daire/88255-1274
1633,/istanbul-kadikoy-bostanci-satilik/daire/8474-4024
1634,/istanbul-kadikoy-kozyatagi-satilik/daire/76029-3285
1635,/istanbul-kadikoy-goztepe-satilik/daire/13123-3986
1636,/istanbul-kadikoy-caddebostan-satilik/daire/1100-10711
1637,/istanbul-kadikoy-merdivenkoy-satilik/daire/72542-3053
1638,/istanbul-kadikoy-erenkoy-satilik/daire/1191-9486
1639,/istanbul-kadikoy-caddebostan-satilik/daire/31770-38573
1640,/istanbul-kadikoy-suadiye-satilik/daire/28506-4331
1641,/istanbul-kadikoy-fikirtepe-satilik/residence/3970-1108
1642,/istanbul-kadikoy-bostanci-satilik/daire/105196-127
1643,/istanbul-kadikoy-hasanpasa-satilik/daire/33700-10125
1644,/istanbul-kadikoy-fenerbahce-satilik/daire/58016-6020
1645,/istanbul-kadikoy-erenkoy-satilik/daire/128195-32
1646,/istanbul-kadikoy-caddebostan-satilik/daire/124165-116
1647,/istanbul-kadikoy-caddebostan-satilik/daire/37431-1412
1648,/istanbul-kadikoy-kozyatagi-satilik/daire/33559-4671
1649,/istanbul-kadikoy-19-mayis-satilik/daire/36118-14710
1650,/istanbul-kadikoy-hasanpasa-satilik/daire/38568-6561
1651,/istanbul-kadikoy-caddebostan-satilik/daire/1049-167650
1652,/istanbul-kadikoy-egitim-satilik/daire/4355-131012
1653,/istanbul-kadikoy-suadiye-satilik/daire/29305-11004
1654,/istanbul-kadikoy-suadiye-satilik/daire/7001-3753
1655,/istanbul-kadikoy-suadiye-satilik/daire/7652-189566
1656,/istanbul-kadikoy-erenkoy-satilik/daire/13567-7217
1657,/istanbul-kadikoy-caddebostan-satilik/daire/71032-2462
1658,/istanbul-kadikoy-hasanpasa-satilik/daire/126017-19
1659,/istanbul-kadikoy-fenerbahce-satilik/daire/23826-4467
1660,/istanbul-kadikoy-goztepe-satilik/daire/1652-2358
1661,/istanbul-kadikoy-merdivenkoy-satilik/daire/23474-32954
1662,/istanbul-kadikoy-suadiye-satilik/daire/125572-131
1663,/istanbul-kadikoy-erenkoy-satilik/daire/3805-685
1664,/istanbul-kadikoy-goztepe-satilik/daire/26964-85245
1665,/istanbul-kadikoy-erenkoy-satilik/daire/35033-4164
1666,/istanbul-kadikoy-goztepe-satilik/daire/1005-3137
1667,/istanbul-kadikoy-suadiye-satilik/daire/42096-4930
1668,/istanbul-kadikoy-goztepe-satilik/daire/128099-14
1669,/istanbul-kadikoy-suadiye-satilik/daire/29983-534
1670,/istanbul-kadikoy-suadiye-satilik/daire/4675-14862
1671,/istanbul-kadikoy-suadiye-satilik/daire/1829-3413
1672,/istanbul-kadikoy-erenkoy-satilik/residence/14946-10939
1673,/istanbul-kadikoy-suadiye-satilik/daire/53165-26912
1674,/istanbul-kadikoy-fenerbahce-satilik/daire/3340-1164
1675,/istanbul-kadikoy-erenkoy-satilik/daire/107542-413
1676,/istanbul-kadikoy-goztepe-satilik/daire/74348-5000
1677,/istanbul-kadikoy-bostanci-satilik/daire/124680-95
1678,/istanbul-kadikoy-fenerbahce-satilik/daire/22439-566
1679,/istanbul-kadikoy-suadiye-satilik/daire/34400-3206
1680,/istanbul-kadikoy-19-mayis-satilik/daire/34722-5571
1681,/istanbul-kadikoy-kozyatagi-satilik/daire/5702-11116
1682,/istanbul-kadikoy-goztepe-satilik/daire/27431-7310
1683,/istanbul-kadikoy-feneryolu-satilik/daire/7218-1800
1684,/istanbul-kadikoy-caddebostan-satilik/daire/54925-2411
1685,/istanbul-kadikoy-erenkoy-satilik/daire/122463-456
1686,/istanbul-kadikoy-caferaga-satilik/daire/7350-7751
1687,/istanbul-kadikoy-merdivenkoy-satilik/daire/7417-5634
1688,/istanbul-kadikoy-caddebostan-satilik/daire/1077-65812
1689,/istanbul-kadikoy-suadiye-satilik/daire/5555-35925
1690,/istanbul-kadikoy-feneryolu-satilik/daire/2351-4290
1691,/istanbul-kadikoy-osmanaga-satilik/daire/115150-4
1692,/istanbul-kadikoy-goztepe-satilik/daire/1006-17860
1693,/istanbul-kadikoy-caferaga-satilik/daire/4431-6176
1694,/istanbul-kadikoy-fenerbahce-satilik/daire/61952-326
1695,/istanbul-kadikoy-bostanci-satilik/daire/6131-9442
1696,/istanbul-kadikoy-fenerbahce-satilik/daire/1723-9222
1697,/istanbul-kadikoy-fenerbahce-satilik/daire/2312-21853
1698,/istanbul-kadikoy-caddebostan-satilik/daire/112328-42
1699,/istanbul-kadikoy-feneryolu-satilik/daire/5364-184290
1700,/istanbul-kadikoy-fenerbahce-satilik/daire/3010-77454
1701,/istanbul-kadikoy-bostanci-satilik/daire/62823-4707
1702,/istanbul-kadikoy-goztepe-satilik/daire/69169-2102
1703,/istanbul-kadikoy-kozyatagi-satilik/daire/4924-5540
1704,/istanbul-kadikoy-fenerbahce-satilik/daire/42784-2807
1705,/istanbul-kadikoy-caddebostan-satilik/daire/1255-18467
1706,/istanbul-kadikoy-feneryolu-satilik/daire/76029-3276
1707,/istanbul-kadikoy-hasanpasa-satilik/daire/72542-3016
1708,/istanbul-kadikoy-fenerbahce-satilik/daire/30836-1609
